    Year (Census)
    Proportion of populations extant, SE
    Proportion of populations going extinct for the first time in year, SE
    Deterministic growth, Stochastic growth, SE, SD
    Mean population size (across extant populations), SE, SD
    Mean population size (across all populations), SE, SD
    Mean gene diversity (expected heterozygosity), SE, SD
    Mean inbreeding coefficient, SE, SD
    Mean number of alleles, SE, SD
    Mean number of lethal alleles, SE, SD
    Mean time to extinction, SE, SD
    Median time to extinction
Year;PExtant;SE(PExtant);PExtinct;SE(PExtinct);det-r;stoch-r;SE(r);SD(r);N-extant;SE(N-extant);SD(N-extant);N-all;SE(N-all);SD(N-all);GeneDiv;SE(GD);SD(GD);Inbreed;SE(Inbr);SD(Inbr);nAlleles;SE(nAlleles);SD(nAlleles);nLethals;SE(nLethals);SD(nLethals);TE;SE(TE);SD(TE);medianTE
169; 0.6440; 0.0151; 0.0140; 0.0037; 0.5063;      0;      0;      0; 54.07; 1.02; 25.84; 34.87; 1.05; 33.12; 0.5686; 0.0066; 0.1677; 0.4005; 0.0074; 0.1878; 3.85; 0.05; 1.24; 0.56; 0.02; 0.40; 27.27; 0.57; 10.68; 0
170; 0.6440; 0.0151; 0.0000; 0.0000; 0.5063; 0.0341; 0.0104; 0.2645; 54.07; 1.02; 25.84; 34.87; 1.05; 33.12; 0.5686; 0.0066; 0.1677; 0.4005; 0.0074; 0.1878; 3.85; 0.05; 1.24; 0.56; 0.02; 0.40; 27.27; 0.57; 10.68; 0
171; 0.6440; 0.0151; 0.0000; 0.0000; 0.5063;      0;      0;      0; 54.07; 1.02; 25.84; 34.87; 1.05; 33.12; 0.5686; 0.0066; 0.1677; 0.4005; 0.0074; 0.1878; 3.85; 0.05; 1.24; 0.56; 0.02; 0.40; 27.27; 0.57; 10.68; 0
172; 0.6440; 0.0151; 0.0000; 0.0000; 0.5063;      0;      0;      0; 50.71; 1.01; 25.73; 32.71; 1.01; 31.84; 0.5676; 0.0066; 0.1682; 0.4011; 0.0075; 0.1900; 3.84; 0.05; 1.25; 0.56; 0.02; 0.40; 27.27; 0.57; 10.68; 0
173; 0.6340; 0.0152; 0.0100; 0.0031; 0.5063;      0;      0;      0; 53.12; 1.01; 25.54; 33.71; 1.03; 32.65; 0.5551; 0.0068; 0.1716; 0.4150; 0.0076; 0.1904; 3.74; 0.05; 1.23; 0.54; 0.02; 0.41; 27.72; 0.57; 10.88; 0
174; 0.6340; 0.0152; 0.0000; 0.0000; 0.5063; 0.0201; 0.0116; 0.2930; 53.12; 1.01; 25.54; 33.71; 1.03; 32.65; 0.5551; 0.0068; 0.1716; 0.4150; 0.0076; 0.1904; 3.74; 0.05; 1.23; 0.54; 0.02; 0.41; 27.72; 0.57; 10.88; 0
175; 0.6340; 0.0152; 0.0000; 0.0000; 0.5063;      0;      0;      0; 53.12; 1.01; 25.54; 33.71; 1.03; 32.65; 0.5551; 0.0068; 0.1716; 0.4150; 0.0076; 0.1904; 3.74; 0.05; 1.23; 0.54; 0.02; 0.41; 27.72; 0.57; 10.88; 0
176; 0.6330; 0.0152; 0.0010; 0.0010; 0.5063;      0;      0;      0; 49.52; 1.00; 25.13; 31.38; 0.98; 31.11; 0.5545; 0.0068; 0.1712; 0.4149; 0.0076; 0.1913; 3.73; 0.05; 1.23; 0.53; 0.02; 0.40; 27.77; 0.57; 10.90; 0
177; 0.6220; 0.0153; 0.0110; 0.0033; 0.5063;      0;      0;      0; 52.80; 1.03; 25.74; 32.88; 1.03; 32.65; 0.5468; 0.0069; 0.1722; 0.4246; 0.0079; 0.1966; 3.67; 0.05; 1.23; 0.52; 0.02; 0.40; 28.27; 0.57; 11.12; 0
178; 0.6220; 0.0153; 0.0000; 0.0000; 0.5063; 0.0341; 0.0113; 0.2816; 52.80; 1.03; 25.74; 32.88; 1.03; 32.65; 0.5468; 0.0069; 0.1722; 0.4246; 0.0079; 0.1966; 3.67; 0.05; 1.23; 0.52; 0.02; 0.40; 28.27; 0.57; 11.12; 0
179; 0.6220; 0.0153; 0.0000; 0.0000; 0.5063;      0;      0;      0; 52.80; 1.03; 25.74; 32.88; 1.03; 32.65; 0.5468; 0.0069; 0.1722; 0.4246; 0.0079; 0.1966; 3.67; 0.05; 1.23; 0.52; 0.02; 0.40; 28.27; 0.57; 11.12; 0
180; 0.6220; 0.0153; 0.0000; 0.0000; 0.5063;      0;      0;      0; 49.50; 1.02; 25.36; 30.82; 0.99; 31.22; 0.5456; 0.0069; 0.1728; 0.4239; 0.0080; 0.2001; 3.65; 0.05; 1.23; 0.52; 0.02; 0.41; 28.27; 0.57; 11.12; 0
181; 0.6100; 0.0154; 0.0120; 0.0034; 0.5063;      0;      0;      0; 52.57; 1.05; 26.00; 32.10; 1.03; 32.69; 0.5381; 0.0071; 0.1748; 0.4337; 0.0082; 0.2016; 3.58; 0.05; 1.23; 0.49; 0.02; 0.40; 28.82; 0.58; 11.37; 0
182; 0.6100; 0.0154; 0.0000; 0.0000; 0.5063; 0.0234; 0.0115; 0.2842; 52.57; 1.05; 26.00; 32.10; 1.03; 32.69; 0.5381; 0.0071; 0.1748; 0.4337; 0.0082; 0.2016; 3.58; 0.05; 1.23; 0.49; 0.02; 0.40; 28.82; 0.58; 11.37; 0
183; 0.6100; 0.0154; 0.0000; 0.0000; 0.5063;      0;      0;      0; 52.57; 1.05; 26.00; 32.10; 1.03; 32.69; 0.5381; 0.0071; 0.1748; 0.4337; 0.0082; 0.2016; 3.58; 0.05; 1.23; 0.49; 0.02; 0.40; 28.82; 0.58; 11.37; 0
184; 0.6080; 0.0154; 0.0020; 0.0014; 0.5063;      0;      0;      0; 49.45; 1.04; 25.63; 30.10; 0.99; 31.32; 0.5380; 0.0071; 0.1747; 0.4351; 0.0082; 0.2025; 3.57; 0.05; 1.22; 0.49; 0.02; 0.39; 28.90; 0.58; 11.41; 0
185; 0.5930; 0.0155; 0.0150; 0.0038; 0.5063;      0;      0;      0; 51.95; 1.08; 26.21; 30.84; 1.03; 32.51; 0.5284; 0.0074; 0.1791; 0.4458; 0.0084; 0.2047; 3.51; 0.05; 1.21; 0.47; 0.02; 0.38; 29.57; 0.58; 11.70; 0
186; 0.5930; 0.0155; 0.0000; 0.0000; 0.5063; 0.0030; 0.0110; 0.2690; 51.95; 1.08; 26.21; 30.84; 1.03; 32.51; 0.5284; 0.0074; 0.1791; 0.4458; 0.0084; 0.2047; 3.51; 0.05; 1.21; 0.47; 0.02; 0.38; 29.57; 0.58; 11.70; 0
187; 0.5930; 0.0155; 0.0000; 0.0000; 0.5063;      0;      0;      0; 51.95; 1.08; 26.21; 30.84; 1.03; 32.51; 0.5284; 0.0074; 0.1791; 0.4458; 0.0084; 0.2047; 3.51; 0.05; 1.21; 0.47; 0.02; 0.38; 29.57; 0.58; 11.70; 0
188; 0.5930; 0.0155; 0.0000; 0.0000; 0.5063;      0;      0;      0; 48.49; 1.06; 25.91; 28.79; 0.98; 31.05; 0.5262; 0.0075; 0.1815; 0.4470; 0.0085; 0.2079; 3.49; 0.05; 1.21; 0.47; 0.02; 0.38; 29.57; 0.58; 11.70; 0
189; 0.5760; 0.0156; 0.0170; 0.0041; 0.5063;      0;      0;      0; 50.01; 1.05; 25.29; 28.84; 0.99; 31.27; 0.5235; 0.0076; 0.1825; 0.4451; 0.0087; 0.2082; 3.45; 0.05; 1.19; 0.44; 0.01; 0.35; 30.31; 0.58; 12.02; 0
190; 0.5760; 0.0156; 0.0000; 0.0000; 0.5063; -0.0174; 0.0116; 0.2791; 50.01; 1.05; 25.29; 28.84; 0.99; 31.27; 0.5235; 0.0076; 0.1825; 0.4451; 0.0087; 0.2082; 3.45; 0.05; 1.19; 0.44; 0.01; 0.35; 30.31; 0.58; 12.02; 0
191; 0.5760; 0.0156; 0.0000; 0.0000; 0.5063;      0;      0;      0; 50.01; 1.05; 25.29; 28.84; 0.99; 31.27; 0.5235; 0.0076; 0.1825; 0.4451; 0.0087; 0.2082; 3.45; 0.05; 1.19; 0.44; 0.01; 0.35; 30.31; 0.58; 12.02; 0
192; 0.5740; 0.0156; 0.0020; 0.0014; 0.5063;      0;      0;      0; 46.61; 1.03; 24.79; 26.79; 0.94; 29.70; 0.5228; 0.0076; 0.1821; 0.4451; 0.0087; 0.2083; 3.44; 0.05; 1.19; 0.44; 0.01; 0.35; 30.39; 0.58; 12.06; 0
193; 0.5590; 0.0157; 0.0150; 0.0038; 0.5063;      0;      0;      0; 48.92; 1.10; 25.95; 27.40; 0.98; 31.05; 0.5160; 0.0077; 0.1829; 0.4529; 0.0087; 0.2065; 3.38; 0.05; 1.16; 0.41; 0.01; 0.33; 31.02; 0.59; 12.32; 0
194; 0.5590; 0.0157; 0.0000; 0.0000; 0.5063; -0.0072; 0.0119; 0.2815; 48.92; 1.10; 25.95; 27.40; 0.98; 31.05; 0.5160; 0.0077; 0.1829; 0.4529; 0.0087; 0.2065; 3.38; 0.05; 1.16; 0.41; 0.01; 0.33; 31.02; 0.59; 12.32; 0
195; 0.5590; 0.0157; 0.0000; 0.0000; 0.5063;      0;      0;      0; 48.92; 1.10; 25.95; 27.40; 0.98; 31.05; 0.5160; 0.0077; 0.1829; 0.4529; 0.0087; 0.2065; 3.38; 0.05; 1.16; 0.41; 0.01; 0.33; 31.02; 0.59; 12.32; 0
196; 0.5570; 0.0157; 0.0020; 0.0014; 0.5063;      0;      0;      0; 45.80; 1.07; 25.30; 25.56; 0.93; 29.53; 0.5148; 0.0078; 0.1838; 0.4541; 0.0088; 0.2082; 3.37; 0.05; 1.16; 0.41; 0.01; 0.33; 31.11; 0.59; 12.35; 0
197; 0.5380; 0.0158; 0.0190; 0.0043; 0.5063;      0;      0;      0; 48.88; 1.13; 26.14; 26.35; 0.98; 30.97; 0.5039; 0.0081; 0.1885; 0.4648; 0.0091; 0.2118; 3.28; 0.05; 1.16; 0.39; 0.01; 0.33; 31.88; 0.59; 12.66; 0
198; 0.5380; 0.0158; 0.0000; 0.0000; 0.5063; -0.0008; 0.0127; 0.2945; 48.88; 1.13; 26.14; 26.35; 0.98; 30.97; 0.5039; 0.0081; 0.1885; 0.4648; 0.0091; 0.2118; 3.28; 0.05; 1.16; 0.39; 0.01; 0.33; 31.88; 0.59; 12.66; 0
199; 0.5380; 0.0158; 0.0000; 0.0000; 0.5063;      0;      0;      0; 48.88; 1.13; 26.14; 26.35; 0.98; 30.97; 0.5039; 0.0081; 0.1885; 0.4648; 0.0091; 0.2118; 3.28; 0.05; 1.16; 0.39; 0.01; 0.33; 31.88; 0.59; 12.66; 0
200; 0.5360; 0.0158; 0.0020; 0.0014; 0.5063;      0;      0;      0; 45.81; 1.11; 25.66; 24.61; 0.93; 29.54; 0.5048; 0.0081; 0.1885; 0.4629; 0.0093; 0.2157; 3.28; 0.05; 1.16; 0.39; 0.01; 0.33; 31.96; 0.59; 12.69; 0
201; 0.5150; 0.0158; 0.0210; 0.0045; 0.5063;      0;      0;      0; 48.92; 1.15; 26.07; 25.25; 0.97; 30.75; 0.4977; 0.0084; 0.1896; 0.4723; 0.0093; 0.2122; 3.22; 0.05; 1.14; 0.36; 0.01; 0.32; 32.79; 0.59; 13.01; 0
202; 0.5150; 0.0158; 0.0000; 0.0000; 0.5063; 0.0033; 0.0127; 0.2879; 48.92; 1.15; 26.07; 25.25; 0.97; 30.75; 0.4977; 0.0084; 0.1896; 0.4723; 0.0093; 0.2122; 3.22; 0.05; 1.14; 0.36; 0.01; 0.32; 32.79; 0.59; 13.01; 0
203; 0.5150; 0.0158; 0.0000; 0.0000; 0.5063;      0;      0;      0; 48.92; 1.15; 26.07; 25.25; 0.97; 30.75; 0.4977; 0.0084; 0.1896; 0.4723; 0.0093; 0.2122; 3.22; 0.05; 1.14; 0.36; 0.01; 0.32; 32.79; 0.59; 13.01; 0
204; 0.5130; 0.0158; 0.0020; 0.0014; 0.5063;      0;      0;      0; 46.00; 1.13; 25.51; 23.65; 0.93; 29.33; 0.4960; 0.0084; 0.1900; 0.4727; 0.0095; 0.2155; 3.21; 0.05; 1.14; 0.36; 0.01; 0.32; 32.86; 0.59; 13.03; 0
205; 0.4990; 0.0158; 0.0140; 0.0037; 0.5063;      0;      0;      0; 48.06; 1.12; 25.08; 24.04; 0.94; 29.82; 0.4954; 0.0086; 0.1914; 0.4733; 0.0097; 0.2174; 3.18; 0.05; 1.13; 0.33; 0.01; 0.30; 33.40; 0.59; 13.23; 52
206; 0.4990; 0.0158; 0.0000; 0.0000; 0.5063; -0.0056; 0.0127; 0.2836; 48.06; 1.12; 25.08; 24.04; 0.94; 29.82; 0.4954; 0.0086; 0.1914; 0.4733; 0.0097; 0.2174; 3.18; 0.05; 1.13; 0.33; 0.01; 0.30; 33.40; 0.59; 13.23; 52
207; 0.4990; 0.0158; 0.0000; 0.0000; 0.5063;      0;      0;      0; 48.06; 1.12; 25.08; 24.04; 0.94; 29.82; 0.4954; 0.0086; 0.1914; 0.4733; 0.0097; 0.2174; 3.18; 0.05; 1.13; 0.33; 0.01; 0.30; 33.40; 0.59; 13.23; 52
208; 0.4990; 0.0158; 0.0000; 0.0000; 0.5063;      0;      0;      0; 44.97; 1.10; 24.57; 22.49; 0.90; 28.37; 0.4941; 0.0086; 0.1927; 0.4751; 0.0098; 0.2186; 3.18; 0.05; 1.13; 0.33; 0.01; 0.30; 33.40; 0.59; 13.23; 52
209; 0.4780; 0.0158; 0.0210; 0.0045; 0.5063;      0;      0;      0; 48.28; 1.14; 25.02; 23.11; 0.94; 29.66; 0.4847; 0.0091; 0.1993; 0.4856; 0.0101; 0.2212; 3.14; 0.05; 1.13; 0.31; 0.01; 0.28; 34.18; 0.59; 13.52; 52
210; 0.4780; 0.0158; 0.0000; 0.0000; 0.5063; 0.0073; 0.0132; 0.2885; 48.28; 1.14; 25.02; 23.11; 0.94; 29.66; 0.4847; 0.0091; 0.1993; 0.4856; 0.0101; 0.2212; 3.14; 0.05; 1.13; 0.31; 0.01; 0.28; 34.18; 0.59; 13.52; 52
211; 0.4780; 0.0158; 0.0000; 0.0000; 0.5063;      0;      0;      0; 48.28; 1.14; 25.02; 23.11; 0.94; 29.66; 0.4847; 0.0091; 0.1993; 0.4856; 0.0101; 0.2212; 3.14; 0.05; 1.13; 0.31; 0.01; 0.28; 34.18; 0.59; 13.52; 52
212; 0.4760; 0.0158; 0.0020; 0.0014; 0.5063;      0;      0;      0; 44.95; 1.11; 24.21; 21.42; 0.88; 27.97; 0.4852; 0.0091; 0.1979; 0.4858; 0.0101; 0.2210; 3.14; 0.05; 1.13; 0.31; 0.01; 0.29; 34.26; 0.59; 13.55; 52
213; 0.4610; 0.0158; 0.0150; 0.0038; 0.5063;      0;      0;      0; 47.70; 1.18; 25.36; 22.03; 0.93; 29.33; 0.4777; 0.0095; 0.2034; 0.4958; 0.0104; 0.2239; 3.09; 0.05; 1.13; 0.30; 0.01; 0.28; 34.81; 0.59; 13.75; 52
214; 0.4610; 0.0158; 0.0000; 0.0000; 0.5063; 0.0022; 0.0119; 0.2546; 47.70; 1.18; 25.36; 22.03; 0.93; 29.33; 0.4777; 0.0095; 0.2034; 0.4958; 0.0104; 0.2239; 3.09; 0.05; 1.13; 0.30; 0.01; 0.28; 34.81; 0.59; 13.75; 52
215; 0.4610; 0.0158; 0.0000; 0.0000; 0.5063;      0;      0;      0; 47.70; 1.18; 25.36; 22.03; 0.93; 29.33; 0.4777; 0.0095; 0.2034; 0.4958; 0.0104; 0.2239; 3.09; 0.05; 1.13; 0.30; 0.01; 0.28; 34.81; 0.59; 13.75; 52
216; 0.4580; 0.0158; 0.0030; 0.0017; 0.5063;      0;      0;      0; 44.65; 1.16; 24.76; 20.50; 0.88; 27.82; 0.4762; 0.0094; 0.2020; 0.4959; 0.0105; 0.2237; 3.08; 0.05; 1.13; 0.30; 0.01; 0.28; 34.91; 0.59; 13.78; 52
217; 0.4460; 0.0157; 0.0120; 0.0034; 0.5063;      0;      0;      0; 46.27; 1.17; 24.79; 20.67; 0.90; 28.32; 0.4696; 0.0097; 0.2045; 0.5031; 0.0109; 0.2294; 3.03; 0.05; 1.12; 0.28; 0.01; 0.27; 35.35; 0.59; 13.94; 52
218; 0.4460; 0.0157; 0.0000; 0.0000; 0.5063; -0.0147; 0.0141; 0.2969; 46.27; 1.17; 24.79; 20.67; 0.90; 28.32; 0.4696; 0.0097; 0.2045; 0.5031; 0.0109; 0.2294; 3.03; 0.05; 1.12; 0.28; 0.01; 0.27; 35.35; 0.59; 13.94; 52
219; 0.4460; 0.0157; 0.0000; 0.0000; 0.5063;      0;      0;      0; 46.27; 1.17; 24.79; 20.67; 0.90; 28.32; 0.4696; 0.0097; 0.2045; 0.5031; 0.0109; 0.2294; 3.03; 0.05; 1.12; 0.28; 0.01; 0.27; 35.35; 0.59; 13.94; 52
220; 0.4420; 0.0157; 0.0040; 0.0020; 0.5063;      0;      0;      0; 43.21; 1.14; 24.01; 19.15; 0.84; 26.72; 0.4699; 0.0097; 0.2041; 0.5036; 0.0108; 0.2275; 3.03; 0.05; 1.13; 0.28; 0.01; 0.27; 35.49; 0.59; 13.99; 52
221; 0.4270; 0.0156; 0.0150; 0.0038; 0.5063;      0;      0;      0; 45.73; 1.19; 24.63; 19.56; 0.88; 27.74; 0.4618; 0.0100; 0.2060; 0.5161; 0.0111; 0.2295; 2.98; 0.05; 1.10; 0.26; 0.01; 0.26; 36.02; 0.59; 14.19; 52
222; 0.4270; 0.0156; 0.0000; 0.0000; 0.5063; -0.0011; 0.0134; 0.2764; 45.73; 1.19; 24.63; 19.56; 0.88; 27.74; 0.4618; 0.0100; 0.2060; 0.5161; 0.0111; 0.2295; 2.98; 0.05; 1.10; 0.26; 0.01; 0.26; 36.02; 0.59; 14.19; 52
223; 0.4270; 0.0156; 0.0000; 0.0000; 0.5063;      0;      0;      0; 45.73; 1.19; 24.63; 19.56; 0.88; 27.74; 0.4618; 0.0100; 0.2060; 0.5161; 0.0111; 0.2295; 2.98; 0.05; 1.10; 0.26; 0.01; 0.26; 36.02; 0.59; 14.19; 52
224; 0.4260; 0.0156; 0.0010; 0.0010; 0.5063;      0;      0;      0; 42.73; 1.16; 23.94; 18.23; 0.83; 26.26; 0.4599; 0.0100; 0.2058; 0.5179; 0.0112; 0.2303; 2.97; 0.05; 1.10; 0.26; 0.01; 0.26; 36.06; 0.59; 14.20; 52
225; 0.4170; 0.0156; 0.0090; 0.0030; 0.5063;      0;      0;      0; 43.29; 1.19; 24.34; 18.08; 0.84; 26.49; 0.4489; 0.0104; 0.2123; 0.5279; 0.0116; 0.2373; 2.90; 0.05; 1.10; 0.25; 0.01; 0.26; 36.38; 0.59; 14.33; 52
226; 0.4170; 0.0156; 0.0000; 0.0000; 0.5063; -0.0379; 0.0135; 0.2763; 43.29; 1.19; 24.34; 18.08; 0.84; 26.49; 0.4489; 0.0104; 0.2123; 0.5279; 0.0116; 0.2373; 2.90; 0.05; 1.10; 0.25; 0.01; 0.26; 36.38; 0.59; 14.33; 52
227; 0.4170; 0.0156; 0.0000; 0.0000; 0.5063;      0;      0;      0; 43.29; 1.19; 24.34; 18.08; 0.84; 26.49; 0.4489; 0.0104; 0.2123; 0.5279; 0.0116; 0.2373; 2.90; 0.05; 1.10; 0.25; 0.01; 0.26; 36.38; 0.59; 14.33; 52
228; 0.4160; 0.0156; 0.0010; 0.0010; 0.5063;      0;      0;      0; 40.07; 1.15; 23.42; 16.70; 0.79; 24.85; 0.4482; 0.0104; 0.2125; 0.5293; 0.0117; 0.2388; 2.89; 0.05; 1.10; 0.25; 0.01; 0.26; 36.42; 0.59; 14.34; 52
229; 0.3940; 0.0155; 0.0220; 0.0046; 0.5063;      0;      0;      0; 43.43; 1.25; 24.87; 17.18; 0.83; 26.31; 0.4388; 0.0108; 0.2141; 0.5421; 0.0118; 0.2333; 2.84; 0.05; 1.08; 0.25; 0.01; 0.26; 37.20; 0.59; 14.64; 52
230; 0.3940; 0.0155; 0.0000; 0.0000; 0.5063; -0.0052; 0.0138; 0.2739; 43.43; 1.25; 24.87; 17.18; 0.83; 26.31; 0.4388; 0.0108; 0.2141; 0.5421; 0.0118; 0.2333; 2.84; 0.05; 1.08; 0.25; 0.01; 0.26; 37.20; 0.59; 14.64; 52
231; 0.3940; 0.0155; 0.0000; 0.0000; 0.5063;      0;      0;      0; 43.43; 1.25; 24.87; 17.18; 0.83; 26.31; 0.4388; 0.0108; 0.2141; 0.5421; 0.0118; 0.2333; 2.84; 0.05; 1.08; 0.25; 0.01; 0.26; 37.20; 0.59; 14.64; 52
232; 0.3940; 0.0155; 0.0000; 0.0000; 0.5063;      0;      0;      0; 40.49; 1.22; 24.21; 16.02; 0.79; 24.91; 0.4374; 0.0108; 0.2139; 0.5432; 0.0119; 0.2352; 2.83; 0.05; 1.09; 0.25; 0.01; 0.26; 37.20; 0.59; 14.64; 52
233; 0.3810; 0.0154; 0.0130; 0.0036; 0.5063;      0;      0;      0; 42.31; 1.29; 25.28; 16.18; 0.81; 25.77; 0.4287; 0.0112; 0.2179; 0.5510; 0.0121; 0.2368; 2.77; 0.06; 1.08; 0.24; 0.01; 0.26; 37.66; 0.60; 14.82; 52
234; 0.3810; 0.0154; 0.0000; 0.0000; 0.5063; -0.0245; 0.0141; 0.2754; 42.31; 1.29; 25.28; 16.18; 0.81; 25.77; 0.4287; 0.0112; 0.2179; 0.5510; 0.0121; 0.2368; 2.77; 0.06; 1.08; 0.24; 0.01; 0.26; 37.66; 0.60; 14.82; 52
235; 0.3810; 0.0154; 0.0000; 0.0000; 0.5063;      0;      0;      0; 42.31; 1.29; 25.28; 16.18; 0.81; 25.77; 0.4287; 0.0112; 0.2179; 0.5510; 0.0121; 0.2368; 2.77; 0.06; 1.08; 0.24; 0.01; 0.26; 37.66; 0.60; 14.82; 52
236; 0.3790; 0.0153; 0.0020; 0.0014; 0.5063;      0;      0;      0; 39.56; 1.25; 24.33; 15.05; 0.77; 24.32; 0.4278; 0.0112; 0.2187; 0.5508; 0.0124; 0.2407; 2.76; 0.05; 1.07; 0.24; 0.01; 0.26; 37.73; 0.60; 14.85; 52
237; 0.3610; 0.0152; 0.0180; 0.0042; 0.5063;      0;      0;      0; 41.37; 1.32; 25.01; 14.97; 0.79; 24.89; 0.4212; 0.0116; 0.2204; 0.5604; 0.0127; 0.2410; 2.70; 0.06; 1.05; 0.23; 0.01; 0.26; 38.36; 0.60; 15.10; 52
238; 0.3610; 0.0152; 0.0000; 0.0000; 0.5063; -0.0367; 0.0150; 0.2852; 41.37; 1.32; 25.01; 14.97; 0.79; 24.89; 0.4212; 0.0116; 0.2204; 0.5604; 0.0127; 0.2410; 2.70; 0.06; 1.05; 0.23; 0.01; 0.26; 38.36; 0.60; 15.10; 52
239; 0.3610; 0.0152; 0.0000; 0.0000; 0.5063;      0;      0;      0; 41.37; 1.32; 25.01; 14.97; 0.79; 24.89; 0.4212; 0.0116; 0.2204; 0.5604; 0.0127; 0.2410; 2.70; 0.06; 1.05; 0.23; 0.01; 0.26; 38.36; 0.60; 15.10; 52
240; 0.3610; 0.0152; 0.0000; 0.0000; 0.5063;      0;      0;      0; 38.57; 1.28; 24.31; 13.96; 0.75; 23.57; 0.4196; 0.0116; 0.2199; 0.5622; 0.0127; 0.2419; 2.68; 0.06; 1.05; 0.23; 0.01; 0.26; 38.36; 0.60; 15.10; 52
241; 0.3470; 0.0151; 0.0140; 0.0037; 0.5063;      0;      0;      0; 41.07; 1.33; 24.72; 14.29; 0.77; 24.36; 0.4167; 0.0117; 0.2179; 0.5616; 0.0129; 0.2408; 2.65; 0.05; 1.01; 0.22; 0.01; 0.26; 38.84; 0.60; 15.29; 52
242; 0.3470; 0.0151; 0.0000; 0.0000; 0.5063; -0.0007; 0.0150; 0.2790; 41.07; 1.33; 24.72; 14.29; 0.77; 24.36; 0.4167; 0.0117; 0.2179; 0.5616; 0.0129; 0.2408; 2.65; 0.05; 1.01; 0.22; 0.01; 0.26; 38.84; 0.60; 15.29; 52
243; 0.3470; 0.0151; 0.0000; 0.0000; 0.5063;      0;      0;      0; 41.07; 1.33; 24.72; 14.29; 0.77; 24.36; 0.4167; 0.0117; 0.2179; 0.5616; 0.0129; 0.2408; 2.65; 0.05; 1.01; 0.22; 0.01; 0.26; 38.84; 0.60; 15.29; 52
244; 0.3440; 0.0150; 0.0030; 0.0017; 0.5063;      0;      0;      0; 38.73; 1.28; 23.78; 13.37; 0.73; 23.07; 0.4149; 0.0117; 0.2175; 0.5635; 0.0130; 0.2407; 2.64; 0.05; 1.01; 0.22; 0.01; 0.25; 38.94; 0.60; 15.33; 52
245; 0.3310; 0.0149; 0.0130; 0.0036; 0.5063;      0;      0;      0; 39.51; 1.32; 23.95; 13.11; 0.73; 23.12; 0.4090; 0.0120; 0.2189; 0.5686; 0.0132; 0.2397; 2.62; 0.06; 1.01; 0.20; 0.01; 0.24; 39.39; 0.60; 15.51; 52
246; 0.3310; 0.0149; 0.0000; 0.0000; 0.5063; -0.0514; 0.0148; 0.2699; 39.51; 1.32; 23.95; 13.11; 0.73; 23.12; 0.4090; 0.0120; 0.2189; 0.5686; 0.0132; 0.2397; 2.62; 0.06; 1.01; 0.20; 0.01; 0.24; 39.39; 0.60; 15.51; 52
247; 0.3310; 0.0149; 0.0000; 0.0000; 0.5063;      0;      0;      0; 39.51; 1.32; 23.95; 13.11; 0.73; 23.12; 0.4090; 0.0120; 0.2189; 0.5686; 0.0132; 0.2397; 2.62; 0.06; 1.01; 0.20; 0.01; 0.24; 39.39; 0.60; 15.51; 52
248; 0.3300; 0.0149; 0.0010; 0.0010; 0.5063;      0;      0;      0; 36.58; 1.27; 23.04; 12.10; 0.69; 21.69; 0.4087; 0.0120; 0.2183; 0.5702; 0.0133; 0.2412; 2.60; 0.06; 1.02; 0.20; 0.01; 0.25; 39.42; 0.60; 15.52; 52
249; 0.3110; 0.0146; 0.0190; 0.0043; 0.5063;      0;      0;      0; 39.19; 1.39; 24.48; 12.23; 0.72; 22.68; 0.4070; 0.0122; 0.2158; 0.5657; 0.0138; 0.2431; 2.57; 0.06; 0.98; 0.19; 0.01; 0.24; 40.07; 0.60; 15.79; 52
250; 0.3110; 0.0146; 0.0000; 0.0000; 0.5063; -0.0319; 0.0162; 0.2861; 39.19; 1.39; 24.48; 12.23; 0.72; 22.68; 0.4070; 0.0122; 0.2158; 0.5657; 0.0138; 0.2431; 2.57; 0.06; 0.98; 0.19; 0.01; 0.24; 40.07; 0.60; 15.79; 52
251; 0.3110; 0.0146; 0.0000; 0.0000; 0.5063;      0;      0;      0; 39.19; 1.39; 24.48; 12.23; 0.72; 22.68; 0.4070; 0.0122; 0.2158; 0.5657; 0.0138; 0.2431; 2.57; 0.06; 0.98; 0.19; 0.01; 0.24; 40.07; 0.60; 15.79; 52
252; 0.3100; 0.0146; 0.0010; 0.0010; 0.5063;      0;      0;      0; 36.51; 1.34; 23.60; 11.36; 0.68; 21.37; 0.4057; 0.0122; 0.2154; 0.5663; 0.0138; 0.2437; 2.56; 0.06; 0.98; 0.19; 0.01; 0.24; 40.11; 0.60; 15.80; 52
253; 0.3020; 0.0145; 0.0080; 0.0028; 0.5063;      0;      0;      0; 37.54; 1.36; 23.60; 11.36; 0.68; 21.55; 0.3991; 0.0124; 0.2160; 0.5658; 0.0144; 0.2511; 2.52; 0.06; 0.97; 0.18; 0.01; 0.23; 40.38; 0.60; 15.91; 52
254; 0.3020; 0.0145; 0.0000; 0.0000; 0.5063; -0.0301; 0.0162; 0.2808; 37.54; 1.36; 23.60; 11.36; 0.68; 21.55; 0.3991; 0.0124; 0.2160; 0.5658; 0.0144; 0.2511; 2.52; 0.06; 0.97; 0.18; 0.01; 0.23; 40.38; 0.60; 15.91; 52
